filepath,bugfix_commitID,parent_id,project
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/message/AMQPNativeOutboundTransformer.java,63d62a71f,5702ec8d7ca330c94d6e4b59cea4606285b2c196,activemq
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/message/AMQPNativeOutboundTransformer.java,9cb92a225,95faf0d87cf37715c5d163925fbab84c69576ee1,activemq
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/AMQPProtocolDiscriminator.java,42989666f,709204d8ed1c0a637fb1024aa1394cc1fcc10b7c,activemq
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/message/AMQPRawInboundTransformer.java,63d62a71f,5702ec8d7ca330c94d6e4b59cea4606285b2c196,activemq
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/message/AMQPRawInboundTransformer.java,9cb92a225,95faf0d87cf37715c5d163925fbab84c69576ee1,activemq
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,1a5ad284e,1b6d397aab3c8cb4a010603ce55b87249950ef2d,activemq
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,2e7d2195c,a09c8108596a4c5266233b2231b0e6bd0d8b5a30,activemq
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,d85895666,145c80a298c71f20ae080b1feca715f153b89881,activemq
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapterFactory.java,1a5ad284e,1b6d397aab3c8cb4a010603ce55b87249950ef2d,activemq
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapterFactory.java,46c529b13,df8d3d4a63af5eeba2ed3c63cbdeb11e96529f07,activemq
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapterFactory.java,46c529b13,df8d3d4a63af5eeba2ed3c63cbdeb11e96529f07,activemq
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapterFactory.java,c808bebd0,6a4e25c737e95426b58ed3821ace1ccd7b5e3fd7,activemq
activemq-core/src/test/java/org/apache/activemq/usecases/AMQStoreDurableSubscriptionSelectorTest.java,06cbebc8d,e96229803d2dd5b6e58cd13903190ef3f58d0ee5,activemq
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java,3432a7511,ea82d5de5b2a78e88326477ba53a2f90350beecd,activemq
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java,3432a7511,ea82d5de5b2a78e88326477ba53a2f90350beecd,activemq
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java,9f417a2e5,2aa2278fc27720fbc2209b3ba22fa63218c35836,activemq
activemq-core/src/main/java/org/apache/activemq/broker/AbstractConnection.java,c559a8093,2bc9a835080a59577cfc0a75552022863996127b,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/policy/AbstractDeadLetterStrategy.java,97502bd61,8db5d9599d55b89b22f145c41150a094c457dd64,activemq
activemq-unit-tests/src/test/java/org/apache/activemq/statistics/AbstractInflightMessageSizeTest.java,21a594c8e,cae382063eb296eb6aef6e0952f691aa80c33031,activemq
activemq-unit-tests/src/test/java/org/apache/activemq/statistics/AbstractInflightMessageSizeTest.java,65b0f2ad0,f69fd6f0020290752a7424479821c22d94f9b8b7,activemq
activemq-tooling/activemq-perf-maven-plugin/src/main/java/org/apache/activemq/tool/AbstractJmsClientSystem.java,42d9fd118,2c166b7605dad1dc622d1bdd23061c0fa1bcd4ad,activemq
activemq-core/src/main/java/org/apache/activemq/store/AbstractMessageStore.java,b3c2a811a,0dec0e79f25d5771e9db944f3912bc589dd16680,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractPendingMessageCursor.java,132f66220,27ea85e15ac2d82746a05a6d7b74024da4546b4d,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractPendingMessageCursor.java,3bf0245e7,be6fac15e2c853ad5b0c3d610dc58e2eed98f449,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractPendingMessageCursor.java,54e2e3bef,b2afb8c9698875ca4b6f2ef4f1f18abfcf9fc15e,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractPendingMessageCursor.java,54e2e3bef,b2afb8c9698875ca4b6f2ef4f1f18abfcf9fc15e,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractPendingMessageCursor.java,b6ba20b96,2a22129eddd7761f2ba3daf2406399afa7037461,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractPendingMessageCursor.java,c8e518b2d,69946d98059bf419449a886ca37629e007d79e49,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java,1f399a8b9,23cfa4e373ca55d03da25db45bc6106bc43afbdd,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java,1f399a8b9,23cfa4e373ca55d03da25db45bc6106bc43afbdd,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java,27b3a7c34,785faa06be29a6075ef47556a89bc3f8a748d4aa,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java,27b3a7c34,785faa06be29a6075ef47556a89bc3f8a748d4aa,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java,4d17a7080,33bb129bee18e374d6cfd97a19432146e7072117,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java,4f5774493,adef03e5a4b03a7d235459c5f8d41110ed6e654a,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java,727000f11,3e66eccb551e15ad90d5d41db444ca736269c220,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java,95dc0eba2,93715d1bd605bc61149505d4df2ebc223ae371af,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java,d86c98a68,1d15908e71942ced7e4987273846976753a028f6,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,0245609f3,5fb258e8ea0cf1413402e822a6064a5cdfbbc7d8,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,0245609f3,5fb258e8ea0cf1413402e822a6064a5cdfbbc7d8,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,132f66220,27ea85e15ac2d82746a05a6d7b74024da4546b4d,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,3f0cf9840,fe3660dfcd6814616d89571e96b08763ecfc86f2,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,4e045aaf5,74deb9cafe4ef58412a5e470d5580f50fe65043e,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,511b60c6f,030c2cca31fa41dc938b7a6a5904c90bfce6dfac,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,54e2e3bef,b2afb8c9698875ca4b6f2ef4f1f18abfcf9fc15e,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,54e2e3bef,b2afb8c9698875ca4b6f2ef4f1f18abfcf9fc15e,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,5d9351846,b22832e2d8dc03c82761d8b687f60e16826ff2b7,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,6b4d077bd,74bed6b577fcc7388922a74e15036a5729aa2e6a,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,8732f7079,c6de4d7e56b79cc0d567836bc26cb061f07c1d9d,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,88ec9dad9,179dc3acb28a8a7fc3c1eddf6c6ac54fe49836a5,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,97c127d2d,a56996dd6cc1249223899555ae2e6c66d7acb9e2,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,97c127d2d,a56996dd6cc1249223899555ae2e6c66d7acb9e2,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,99be769f9,935265529f662e49f7c9aebdf59630198f826999,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,99be769f9,935265529f662e49f7c9aebdf59630198f826999,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,9b260dc37,d7b0408803c35aaf08eb3f8f6002d43ac2024523,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,9c2b1d257,243db1c289e8e1394adc7751a7a545af6df06fc9,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,9c2b1d257,243db1c289e8e1394adc7751a7a545af6df06fc9,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,b3c2a811a,0dec0e79f25d5771e9db944f3912bc589dd16680,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,c67590104,558dcc0479bc355fd5b2ecf0d62d1caefbb05fce,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,c8e518b2d,69946d98059bf419449a886ca37629e007d79e49,activemq
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,dece1fcec,e179a72ee39c163c3acedc9319ed5892d698c028,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,e6533f3d4,3da2ae3091fcede54aa829e4679c57d58b6cdfa4,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,eaac0d2ee,ad5e969bb1c2b1e52e2a158746f71aa3917e5e53,activemq
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,eaac0d2ee,ad5e969bb1c2b1e52e2a158746f71aa3917e5e53,activemq
activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQActivationSpec.java,2256ec03b,f50bf9cea057597e3e232e416f3a90d13f285a92,activemq
activemq-client/src/main/java/org/apache/activemq/command/ActiveMQBytesMessage.java,44bb9fbea,fad1dd0f1727af8ce6e0d05a51c32cc63f658e24,activemq
activemq-client/src/main/java/org/apache/activemq/command/ActiveMQBytesMessage.java,7894d8a9a,3e2bd6d2a69f0ec1bdd68bec61c757deef029041,activemq
activemq-client/src/main/java/org/apache/activemq/command/ActiveMQBytesMessage.java,e3d218a97,c52c4ed0f850b1b1b0e58cdfba4332d18576627e,activemq
activemq-camel/src/main/java/org/apache/activemq/camel/component/ActiveMQComponent.java,8238c4d82,7868b72a1783b4d1b9ddfa4149a8cfcb61b622ae,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,1555260c6,e38da226ef41e31d363102c744c351b540098856,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,1a5ad284e,1b6d397aab3c8cb4a010603ce55b87249950ef2d,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,1bd8c0b47,acd599606e4d72f6d83342b9c561bc324fa502cf,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,46c529b13,df8d3d4a63af5eeba2ed3c63cbdeb11e96529f07,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,46c529b13,df8d3d4a63af5eeba2ed3c63cbdeb11e96529f07,activemq
activemq-client/src/main/java/org/apache/activemq/ActiveMQConnection.java,63b2e5c4e,0752d840b90a5acdb04410362fb16c943f09dc2f,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,9287816fe,3df43f58866ea4c400629a7831dee3b7a073e423,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,9df9d3e89,760c62934d2ff5fe92e399cf7f980d8de4e191d4,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,9f548bb74,21cd3e69c61783a2a0b2ee3c0ae39f16c67fa8c8,activemq
activemq-client/src/main/java/org/apache/activemq/ActiveMQConnection.java,b29eb384b,69767a2f2f91707cfe45f46651d4fdf0e55add41,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,c808bebd0,6a4e25c737e95426b58ed3821ace1ccd7b5e3fd7,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,e45bb0690,f8ef7ff31f591b49b2aca490ed840d1380ea3d2f,activemq
activemq-client/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java,2d9959a6f,411c7547ac707b462f3005d8c14bfc289855d991,activemq
activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQConnectionRequestInfo.java,2256ec03b,f50bf9cea057597e3e232e416f3a90d13f285a92,activemq
activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQEndpointActivationKey.java,2256ec03b,f50bf9cea057597e3e232e416f3a90d13f285a92,activemq
activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQEndpointWorker.java,58e5b9acc,944145b19196da884fb2b28ed5d998e920261117,activemq
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/message/ActiveMQJMSVendor.java,63d62a71f,5702ec8d7ca330c94d6e4b59cea4606285b2c196,activemq
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/message/ActiveMQJMSVendor.java,9cb92a225,95faf0d87cf37715c5d163925fbab84c69576ee1,activemq
activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQManagedConnection.java,326601982,d98ea376bac24163571279c6598072af4fc6ed8b,activemq
activemq-core/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java,7a59d284d,8c70e4a78055dce69faef0bf718d36120666c1b7,activemq
activemq-core/src/main/java/org/apache/activemq/command/ActiveMQMessage.java,5b8bcf784,c5da5f829a362f9c493ad4c05ed58d1b6096a81d,activemq
activemq-client/src/main/java/org/apache/activemq/command/ActiveMQMessage.java,b2b4fc81f,478d98244037009cf7e7607f19190a74a7e54935,activemq
activemq-core/src/main/java/org/apache/activemq/command/ActiveMQMessage.java,ca242f4a3,8c6e5dccea4bbd49e4f0c0608ece5d685eecaf8a,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageAudit.java,c8e518b2d,69946d98059bf419449a886ca37629e007d79e49,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,03fc6ff5b,5a43a94db5f592a656baab8727f771e54696dc7e,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,0a66b7933,15f641634b352c4292fbf7edd0055ed943f563e5,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,132f66220,27ea85e15ac2d82746a05a6d7b74024da4546b4d,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,1a5ad284e,1b6d397aab3c8cb4a010603ce55b87249950ef2d,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,39d071798,ecaacd852eff962dd9beee2df47db0f7f9e311d3,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,3d47544f6,9a026a53abd0b1bf18e74f1998837a542e094268,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,45b71de84,e8e8b43b76acb0f6bd7992834b452e5493b44b51,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,503140886,81415b5d1bc429ad44f8cb0d0209105372feff23,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,583599e58,3d47544f66194e44bcbf1be723fa7c634c7b37e2,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,8a75d960d,3f49df7d701f95c5e9bf33e5da59c87f701fd4a3,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,9f548bb74,21cd3e69c61783a2a0b2ee3c0ae39f16c67fa8c8,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,a707594a8,2a1ec7c99e6b949558d48826c9ca0f4c781ef548,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,b836af84f,3253a421c1974d179a136819df4d31bf68bc085f,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,b997d257d,461af7c9e158b2d8f1a1df27549060f894f09918,activemq
activemq-client/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,c78eddce7,da076f4a632af6ad1d66382523f4c50e9de9e62e,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,e45bb0690,f8ef7ff31f591b49b2aca490ed840d1380ea3d2f,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,ec821411a,ded63631fd984fea52ebdf411415c1fd4044db8a,activemq
activemq-client/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,f8488916c,e5b86116c4683f2f7149cddc50d2d7aa1909efb8,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,fb871adbb,94f6520eb57233157a8664d58d55f06d71c4879d,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageProducer.java,1a5ad284e,1b6d397aab3c8cb4a010603ce55b87249950ef2d,activemq
activemq-core/src/test/java/org/apache/activemq/command/ActiveMQMessageTest.java,5b8bcf784,c5da5f829a362f9c493ad4c05ed58d1b6096a81d,activemq
activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQResourceAdapter.java,3826a23ed,d8cd37030ba51a14623abc4fbe168454b36c2970,activemq
activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQResourceAdapter.java,58e5b9acc,944145b19196da884fb2b28ed5d998e920261117,activemq
activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQResourceAdapter.java,a1645a429,3987c3775dc1af288403a115c30d6a348a37cc44,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,0a66b7933,15f641634b352c4292fbf7edd0055ed943f563e5,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,1a5ad284e,1b6d397aab3c8cb4a010603ce55b87249950ef2d,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,238761262,07b6a38336a62913d42817a89cdc821a89419b7f,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,3a5607050,d89abe0322c3b5319c68547f317e31f496356351,activemq
activemq-client/src/main/java/org/apache/activemq/ActiveMQSession.java,42d9fd118,2c166b7605dad1dc622d1bdd23061c0fa1bcd4ad,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,45b71de84,e8e8b43b76acb0f6bd7992834b452e5493b44b51,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,503140886,81415b5d1bc429ad44f8cb0d0209105372feff23,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,9f548bb74,21cd3e69c61783a2a0b2ee3c0ae39f16c67fa8c8,activemq
activemq-client/src/main/java/org/apache/activemq/ActiveMQSession.java,c85c7c147,2b5b890db9810ff282479d7688c36e3c78e32c73,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java,e45bb0690,f8ef7ff31f591b49b2aca490ed840d1380ea3d2f,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSessionExecutor.java,0a66b7933,15f641634b352c4292fbf7edd0055ed943f563e5,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSessionExecutor.java,46c529b13,df8d3d4a63af5eeba2ed3c63cbdeb11e96529f07,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSessionExecutor.java,46c529b13,df8d3d4a63af5eeba2ed3c63cbdeb11e96529f07,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQSessionExecutor.java,c808bebd0,6a4e25c737e95426b58ed3821ace1ccd7b5e3fd7,activemq
activemq-client/src/main/java/org/apache/activemq/ActiveMQSslConnectionFactory.java,42d9fd118,2c166b7605dad1dc622d1bdd23061c0fa1bcd4ad,activemq
activemq-client/src/main/java/org/apache/activemq/command/ActiveMQStreamMessage.java,592b31343,db9b1a5569c762209fcb47872cfb089091b4ecee,activemq
activemq-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,592b31343,db9b1a5569c762209fcb47872cfb089091b4ecee,activemq
activemq-core/src/main/java/org/apache/activemq/ActiveMQXASession.java,238761262,07b6a38336a62913d42817a89cdc821a89419b7f,activemq
activemq-broker/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,179dc3acb,315147c5ef3d545a868c74fe55d8ea7efb09f1d1,activemq
activemq-broker/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,1bba73dcb,a023c7a3e43dcec28d823d20a92fa982d483f773,activemq
activemq-broker/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,442fadac8,369a430538c92a0e06509a86e6a262a77fc0b328,activemq
activemq-broker/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,558dcc047,1ebfa9ade2a3b64b76dfb53e51d550271bea3bf2,activemq
activemq-broker/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,6c5732bc5,5515b9be3fbbef3289844eefd1514e0ae37a5b01,activemq
activemq-broker/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,74dafd7f2,3e58a5a4ebd4d311f6d82065f602ace911318038,activemq
activemq-broker/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,8f7dbccf4,21420459535335bef22f8d1ced6d3ce5b92d9628,activemq
activemq-broker/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,93092f7ea,31d99b6aa92aed27acfd90a4d2a278c077a47a33,activemq
activemq-broker/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,aa2a85abe,9c82756ca9e61b202cb2c6695bcc585634d90297,activemq
